,index,subject_id,task_part,rt,timeout,stimulus,environment,score,isCatch,correct,block_condition,block_order,rewardMap,trial_num,ground_truth,age,subject_condition,rest,response0,response1,is_optimal_first,is_optimal_second,categorical_age,trial_bin
23836,175,8661,value training,"[470.10000002384186,380.7999999523163]",False,./assets/img/ocean/memory/29.jpg,ocean,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",26,,16.49,2,norest,ArrowDown,ArrowRight,True,True,Adolescents,25
23837,177,8661,value training,"[483.8000000715256,445.2999999523163]",False,./assets/img/ocean/memory/31.jpg,ocean,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",27,,16.49,2,norest,ArrowDown,ArrowRight,True,True,Adolescents,25
23838,179,8661,value training,"[416.89999997615814,720.5]",False,./assets/img/ocean/memory/27.jpg,ocean,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",28,,16.49,2,norest,ArrowDown,ArrowRight,True,True,Adolescents,25
23840,183,8661,value training,"[459.7000000476837,423.89999997615814]",False,./assets/img/ocean/memory/3.jpg,ocean,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",29,,16.49,2,norest,ArrowDown,ArrowRight,True,True,Adolescents,25
23841,185,8661,value training,"[511.1999999284744,496.7999999523163]",False,./assets/img/ocean/memory/21.jpg,ocean,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",30,,16.49,2,norest,ArrowDown,ArrowRight,True,True,Adolescents,25
23842,187,8661,value training,"[562.7999999523163,404.5]",False,./assets/img/ocean/memory/14.jpg,ocean,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",31,,16.49,2,norest,ArrowDown,ArrowRight,True,True,Adolescents,30
23843,189,8661,value training,"[416.2000000476837,371.2000000476837]",False,./assets/img/ocean/memory/13.jpg,ocean,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",32,,16.49,2,norest,ArrowDown,ArrowRight,True,True,Adolescents,30
23844,191,8661,value training,"[436,506.7000000476837]",False,./assets/img/ocean/memory/37.jpg,ocean,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",33,,16.49,2,norest,ArrowDown,ArrowRight,True,True,Adolescents,30
23845,193,8661,value training,"[463.7999999523163,642.3999999761581]",False,./assets/img/ocean/memory/28.jpg,ocean,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",34,,16.49,2,norest,ArrowDown,ArrowRight,True,True,Adolescents,30
23846,195,8661,value training,"[436.39999997615814,606.8999999761581]",False,./assets/img/ocean/memory/21.jpg,ocean,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",35,,16.49,2,norest,ArrowDown,ArrowRight,True,True,Adolescents,30
23850,203,8661,value training,"[538.2000000476837,517.2999999523163]",False,./assets/img/ocean/memory/37.jpg,ocean,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",36,,16.49,2,norest,ArrowDown,ArrowRight,True,True,Adolescents,35
23851,205,8661,value training,"[544.5999999046326,594.3999999761581]",False,./assets/img/ocean/memory/41.jpg,ocean,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",37,,16.49,2,norest,ArrowDown,ArrowRight,True,True,Adolescents,35
23852,207,8661,value training,"[421.8000000715256,424.10000002384186]",False,./assets/img/ocean/memory/40.jpg,ocean,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",38,,16.49,2,norest,ArrowDown,ArrowRight,True,True,Adolescents,35
23853,209,8661,value training,"[628.5,502.3000000715256]",False,./assets/img/ocean/memory/30.jpg,ocean,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",39,,16.49,2,norest,ArrowDown,ArrowRight,True,True,Adolescents,35
23855,213,8661,value training,"[359.5,369.1999999284744]",False,./assets/img/ocean/memory/34.jpg,ocean,23.0,False,False,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",40,,16.49,2,norest,ArrowUp,ArrowLeft,False,False,Adolescents,35
23856,215,8661,value training,"[713.8000000715256,338.5]",False,./assets/img/ocean/memory/12.jpg,ocean,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",41,,16.49,2,norest,ArrowDown,ArrowRight,True,True,Adolescents,40
23857,217,8661,value training,"[629.6000000238419,476.7000000476837]",False,./assets/img/ocean/memory/34.jpg,ocean,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",42,,16.49,2,norest,ArrowDown,ArrowRight,True,True,Adolescents,40
23888,294,8661,value training,"[903.8999999761581,615]",False,./assets/img/canyon/memory/3.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",1,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,0
23890,298,8661,value training,"[937,373]",False,./assets/img/canyon/memory/12.jpg,canyon,10.0,False,False,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",2,,16.49,2,norest,ArrowUp,ArrowRight,True,True,Adolescents,0
23891,300,8661,value training,"[283,420.2000000476837]",False,./assets/img/canyon/memory/13.jpg,canyon,5.0,False,False,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",3,,16.49,2,norest,ArrowDown,ArrowLeft,False,False,Adolescents,0
23893,304,8661,value training,"[604.7000000476837,474.8000000715256]",False,./assets/img/canyon/memory/30.jpg,canyon,17.0,False,False,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",4,,16.49,2,norest,ArrowDown,ArrowRight,False,False,Adolescents,0
23894,306,8661,value training,"[475.89999997615814,543.8000000715256]",False,./assets/img/canyon/memory/34.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",5,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,0
23895,308,8661,value training,"[422.7999999523163,927.3999999761581]",False,./assets/img/canyon/memory/38.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",6,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,5
23897,312,8661,value training,"[591.1999999284744,628.2000000476837]",False,./assets/img/canyon/memory/40.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",7,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,5
23898,314,8661,value training,"[434.59999990463257,535.1000000238419]",False,./assets/img/canyon/memory/10.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",8,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,5
23899,316,8661,value training,"[526.8999999761581,677.1000000238419]",False,./assets/img/canyon/memory/14.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",9,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,5
23901,320,8661,value training,"[386.2000000476837,400.09999990463257]",False,./assets/img/canyon/memory/32.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",10,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,5
23902,322,8661,value training,"[356.60000002384186,367.7999999523163]",False,./assets/img/canyon/memory/31.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",11,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,10
23904,326,8661,value training,"[454.7000000476837,632.4000000953674]",False,./assets/img/canyon/memory/28.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",12,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,10
23905,328,8661,value training,"[432.3000000715256,609.5]",False,./assets/img/canyon/memory/37.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",13,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,10
23906,330,8661,value training,"[350.5,496.89999997615814]",False,./assets/img/canyon/memory/31.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",14,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,10
23907,332,8661,value training,"[569.1000000238419,642.3999999761581]",False,./assets/img/canyon/memory/20.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",15,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,10
23908,334,8661,value training,"[471.6999999284744,579.6999999284744]",False,./assets/img/canyon/memory/3.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",16,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,15
23910,338,8661,value training,"[554.0999999046326,963.8000000715256]",False,./assets/img/canyon/memory/41.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",17,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,15
23911,340,8661,value training,"[610.8999999761581,685.7999999523163]",False,./assets/img/canyon/memory/9.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",18,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,15
23912,342,8661,value training,"[655.8000000715256,1073.2999999523163]",False,./assets/img/canyon/memory/34.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",19,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,15
23914,346,8661,value training,"[613.6000000238419,556.8999999761581]",False,./assets/img/canyon/memory/32.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",20,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,15
23915,348,8661,value training,"[690.6000000238419,1897.8000000715256]",False,./assets/img/canyon/memory/15.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",21,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,20
23916,350,8661,value training,"[600.0999999046326,632.7999999523163]",False,./assets/img/canyon/memory/29.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",22,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,20
23917,352,8661,value training,"[666.2000000476837,643.1000000238419]",False,./assets/img/canyon/memory/30.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",23,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,20
23918,354,8661,value training,"[658.5,662.1000000238419]",False,./assets/img/canyon/memory/14.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",24,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,20
23919,356,8661,value training,"[870.2000000476837,498.1999999284744]",False,./assets/img/canyon/memory/21.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",25,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,20
23921,360,8661,value training,"[586.5999999046326,1030.2000000476837]",False,./assets/img/canyon/memory/21.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",26,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,25
23922,362,8661,value training,"[616.0999999046326,416.6999999284744]",False,./assets/img/canyon/memory/10.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",27,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,25
23923,364,8661,value training,"[528.2999999523163,555]",False,./assets/img/canyon/memory/41.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",28,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,25
23924,366,8661,value training,"[551.1999999284744,939.1999999284744]",False,./assets/img/canyon/memory/37.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",29,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,25
23925,368,8661,value training,"[517.7999999523163,737.1000000238419]",False,./assets/img/canyon/memory/15.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",30,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,25
23926,370,8661,value training,"[615.1999999284744,747.1000000238419]",False,./assets/img/canyon/memory/27.jpg,canyon,26.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",31,,16.49,2,norest,ArrowUp,ArrowLeft,True,True,Adolescents,30
