,level_0,index,subject_id,task_part,timeout,stimulus,environment,score,isCatch,correct,block_condition,block_order,rewardMap,trial_num,ground_truth,age,gender,subject_condition,rest,rt0,rt1,response0,response1,is_optimal_first,is_optimal_second,optimal_score,categorical_age,trial_bin,is_optimal
2237,5,125,7289,value training,False,./assets/img/ocean/memory/15.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",6,,10.91,Female,4,rest,672.0,350.0000000001164,ArrowUp,ArrowLeft,True,True,26.0,Children,5,True
2238,6,127,7289,value training,False,./assets/img/ocean/memory/36.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",7,,10.91,Female,4,rest,600.0,324.0,ArrowUp,ArrowLeft,True,True,26.0,Children,5,True
2239,7,129,7289,value training,False,./assets/img/ocean/memory/37.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",8,,10.91,Female,4,rest,410.0,374.0,ArrowUp,ArrowLeft,True,True,26.0,Children,5,True
2240,8,131,7289,value training,False,./assets/img/ocean/memory/10.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",9,,10.91,Female,4,rest,608.0,361.9999999998836,ArrowUp,ArrowLeft,True,True,26.0,Children,5,True
2241,9,133,7289,value training,False,./assets/img/ocean/memory/17.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",10,,10.91,Female,4,rest,869.0,562.9999999998836,ArrowUp,ArrowLeft,True,True,26.0,Children,5,True
2243,11,137,7289,value training,False,./assets/img/ocean/memory/39.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",11,,10.91,Female,4,rest,596.0,455.0,ArrowUp,ArrowLeft,True,True,26.0,Children,10,True
2245,13,141,7289,value training,False,./assets/img/ocean/memory/33.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",12,,10.91,Female,4,rest,1105.0,482.9999999998836,ArrowUp,ArrowLeft,True,True,26.0,Children,10,True
2246,14,143,7289,value training,False,./assets/img/ocean/memory/27.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",13,,10.91,Female,4,rest,628.9999999998836,352.9999999998836,ArrowUp,ArrowLeft,True,True,26.0,Children,10,True
2247,15,145,7289,value training,False,./assets/img/ocean/memory/41.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",14,,10.91,Female,4,rest,528.0,447.0,ArrowUp,ArrowLeft,True,True,26.0,Children,10,True
2248,16,147,7289,value training,False,./assets/img/ocean/memory/40.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",15,,10.91,Female,4,rest,878.0000000001164,511.0,ArrowUp,ArrowLeft,True,True,26.0,Children,10,True
2249,17,149,7289,value training,False,./assets/img/ocean/memory/17.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",16,,10.91,Female,4,rest,687.0,381.0,ArrowUp,ArrowLeft,True,True,26.0,Children,15,True
2250,18,151,7289,value training,False,./assets/img/ocean/memory/32.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",17,,10.91,Female,4,rest,796.0,338.9999999998836,ArrowUp,ArrowLeft,True,True,26.0,Children,15,True
2251,19,153,7289,value training,False,./assets/img/ocean/memory/9.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",18,,10.91,Female,4,rest,590.0,328.0,ArrowUp,ArrowLeft,True,True,26.0,Children,15,True
2253,21,157,7289,value training,False,./assets/img/ocean/memory/10.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",19,,10.91,Female,4,rest,648.0,340.9999999998836,ArrowUp,ArrowLeft,True,True,26.0,Children,15,True
2254,22,159,7289,value training,False,./assets/img/ocean/memory/27.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",20,,10.91,Female,4,rest,469.9999999998836,375.0,ArrowUp,ArrowLeft,True,True,26.0,Children,15,True
2256,24,163,7289,value training,False,./assets/img/ocean/memory/36.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",21,,10.91,Female,4,rest,350.0,359.0,ArrowUp,ArrowLeft,True,True,26.0,Children,20,True
2257,25,165,7289,value training,False,./assets/img/ocean/memory/35.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",22,,10.91,Female,4,rest,773.0,468.0,ArrowUp,ArrowLeft,True,True,26.0,Children,20,True
2258,26,167,7289,value training,False,./assets/img/ocean/memory/32.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",23,,10.91,Female,4,rest,539.0,368.0,ArrowUp,ArrowLeft,True,True,26.0,Children,20,True
2259,27,169,7289,value training,False,./assets/img/ocean/memory/35.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",24,,10.91,Female,4,rest,647.0,296.0,ArrowUp,ArrowLeft,True,True,26.0,Children,20,True
2260,28,171,7289,value training,False,./assets/img/ocean/memory/11.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",25,,10.91,Female,4,rest,576.0,420.0,ArrowUp,ArrowLeft,True,True,26.0,Children,20,True
2262,30,175,7289,value training,False,./assets/img/ocean/memory/38.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",26,,10.91,Female,4,rest,621.0,465.0,ArrowUp,ArrowLeft,True,True,26.0,Children,25,True
2263,31,177,7289,value training,False,./assets/img/ocean/memory/40.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",27,,10.91,Female,4,rest,562.9999999998836,407.0000000001164,ArrowUp,ArrowLeft,True,True,26.0,Children,25,True
2264,32,179,7289,value training,False,./assets/img/ocean/memory/34.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",28,,10.91,Female,4,rest,462.0,411.0,ArrowUp,ArrowLeft,True,True,26.0,Children,25,True
2265,33,181,7289,value training,False,./assets/img/ocean/memory/6.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",29,,10.91,Female,4,rest,585.0,474.9999999998836,ArrowUp,ArrowLeft,True,True,26.0,Children,25,True
2267,35,185,7289,value training,False,./assets/img/ocean/memory/31.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",30,,10.91,Female,4,rest,509.9999999998836,338.0,ArrowUp,ArrowLeft,True,True,26.0,Children,25,True
2268,36,187,7289,value training,False,./assets/img/ocean/memory/11.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",31,,10.91,Female,4,rest,754.0,1212.0,ArrowUp,ArrowLeft,True,True,26.0,Children,30,True
2269,37,189,7289,value training,False,./assets/img/ocean/memory/31.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",32,,10.91,Female,4,rest,458.0,557.0,ArrowUp,ArrowLeft,True,True,26.0,Children,30,True
2270,38,191,7289,value training,False,./assets/img/ocean/memory/37.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",33,,10.91,Female,4,rest,463.0,351.0,ArrowUp,ArrowLeft,True,True,26.0,Children,30,True
2272,40,195,7289,value training,False,./assets/img/ocean/memory/41.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",34,,10.91,Female,4,rest,506.0,454.0,ArrowUp,ArrowLeft,True,True,26.0,Children,30,True
2273,41,197,7289,value training,False,./assets/img/ocean/memory/6.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",35,,10.91,Female,4,rest,509.0,324.0000000001164,ArrowUp,ArrowLeft,True,True,26.0,Children,30,True
2274,42,199,7289,value training,False,./assets/img/ocean/memory/34.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",36,,10.91,Female,4,rest,544.0,313.0,ArrowUp,ArrowLeft,True,True,26.0,Children,35,True
2275,43,201,7289,value training,False,./assets/img/ocean/memory/25.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",37,,10.91,Female,4,rest,428.0,406.9999999998836,ArrowUp,ArrowLeft,True,True,26.0,Children,35,True
2277,45,205,7289,value training,False,./assets/img/ocean/memory/2.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",38,,10.91,Female,4,rest,757.0,526.0,ArrowUp,ArrowLeft,True,True,26.0,Children,35,True
2278,46,207,7289,value training,False,./assets/img/ocean/memory/22.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",39,,10.91,Female,4,rest,686.0000000001164,531.0,ArrowUp,ArrowLeft,True,True,26.0,Children,35,True
2279,47,209,7289,value training,False,./assets/img/ocean/memory/15.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",40,,10.91,Female,4,rest,1096.0,460.0,ArrowUp,ArrowLeft,True,True,26.0,Children,35,True
2280,48,211,7289,value training,False,./assets/img/ocean/memory/25.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",41,,10.91,Female,4,rest,485.0,674.0000000001164,ArrowUp,ArrowLeft,True,True,26.0,Children,40,True
2281,49,213,7289,value training,False,./assets/img/ocean/memory/33.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",42,,10.91,Female,4,rest,565.0,620.0,ArrowUp,ArrowLeft,True,True,26.0,Children,40,True
2312,80,284,7289,value training,False,./assets/img/canyon/memory/2.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",1,,10.91,Female,4,rest,959.0,337.0,ArrowDown,ArrowRight,True,True,30.0,Children,0,True
2314,82,288,7289,value training,False,./assets/img/canyon/memory/40.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",2,,10.91,Female,4,rest,509.0,562.0,ArrowDown,ArrowRight,True,True,30.0,Children,0,True
2315,83,290,7289,value training,False,./assets/img/canyon/memory/9.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",3,,10.91,Female,4,rest,436.99999999976717,311.0,ArrowDown,ArrowRight,True,True,30.0,Children,0,True
2316,84,292,7289,value training,False,./assets/img/canyon/memory/36.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",4,,10.91,Female,4,rest,621.0,360.0,ArrowDown,ArrowRight,True,True,30.0,Children,0,True
2317,85,294,7289,value training,False,./assets/img/canyon/memory/35.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",5,,10.91,Female,4,rest,715.0,423.0,ArrowDown,ArrowRight,True,True,30.0,Children,0,True
2319,87,298,7289,value training,False,./assets/img/canyon/memory/22.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",6,,10.91,Female,4,rest,818.0,662.0,ArrowDown,ArrowRight,True,True,30.0,Children,5,True
2320,88,300,7289,value training,False,./assets/img/canyon/memory/35.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",7,,10.91,Female,4,rest,702.0,1281.0,ArrowDown,ArrowRight,True,True,30.0,Children,5,True
2321,89,302,7289,value training,False,./assets/img/canyon/memory/34.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",8,,10.91,Female,4,rest,391.0,325.0,ArrowDown,ArrowRight,True,True,30.0,Children,5,True
2322,90,304,7289,value training,False,./assets/img/canyon/memory/32.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",9,,10.91,Female,4,rest,846.0,495.0,ArrowDown,ArrowRight,True,True,30.0,Children,5,True
2323,91,306,7289,value training,False,./assets/img/canyon/memory/2.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",10,,10.91,Female,4,rest,503.99999999976717,333.0,ArrowDown,ArrowRight,True,True,30.0,Children,5,True
2325,93,310,7289,value training,False,./assets/img/canyon/memory/41.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",11,,10.91,Female,4,rest,398.0,256.0,ArrowDown,ArrowRight,True,True,30.0,Children,10,True
2326,94,312,7289,value training,False,./assets/img/canyon/memory/10.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",12,,10.91,Female,4,rest,298.0,275.0,ArrowDown,ArrowRight,True,True,30.0,Children,10,True
2327,95,314,7289,value training,False,./assets/img/canyon/memory/32.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",13,,10.91,Female,4,rest,601.0000000002328,250.0,ArrowDown,ArrowRight,True,True,30.0,Children,10,True
2329,97,318,7289,value training,False,./assets/img/canyon/memory/36.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",14,,10.91,Female,4,rest,420.0,310.0,ArrowDown,ArrowRight,True,True,30.0,Children,10,True
2330,98,320,7289,value training,False,./assets/img/canyon/memory/39.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",15,,10.91,Female,4,rest,725.9999999997672,344.0,ArrowDown,ArrowRight,True,True,30.0,Children,10,True
2331,99,322,7289,value training,False,./assets/img/canyon/memory/6.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",16,,10.91,Female,4,rest,491.0,81.00000000023283,ArrowDown,ArrowRight,True,True,30.0,Children,15,True
2332,100,324,7289,value training,False,./assets/img/canyon/memory/17.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",17,,10.91,Female,4,rest,615.0,519.0,ArrowDown,ArrowRight,True,True,30.0,Children,15,True
2333,101,326,7289,value training,False,./assets/img/canyon/memory/27.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",18,,10.91,Female,4,rest,1024.0,449.0,ArrowDown,ArrowRight,True,True,30.0,Children,15,True
2336,104,332,7289,value training,False,./assets/img/canyon/memory/31.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",19,,10.91,Female,4,rest,720.0,593.0,ArrowDown,ArrowRight,True,True,30.0,Children,15,True
2337,105,334,7289,value training,False,./assets/img/canyon/memory/37.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",20,,10.91,Female,4,rest,872.9999999997672,522.0,ArrowDown,ArrowRight,True,True,30.0,Children,15,True
2338,106,336,7289,value training,False,./assets/img/canyon/memory/39.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",21,,10.91,Female,4,rest,876.0,510.0,ArrowDown,ArrowRight,True,True,30.0,Children,20,True
2339,107,338,7289,value training,False,./assets/img/canyon/memory/6.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",22,,10.91,Female,4,rest,1075.0,799.0,ArrowDown,ArrowRight,True,True,30.0,Children,20,True
2340,108,340,7289,value training,False,./assets/img/canyon/memory/38.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",23,,10.91,Female,4,rest,690.0,697.9999999997672,ArrowDown,ArrowRight,True,True,30.0,Children,20,True
2341,109,342,7289,value training,False,./assets/img/canyon/memory/37.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",24,,10.91,Female,4,rest,394.0,418.0,ArrowDown,ArrowRight,True,True,30.0,Children,20,True
2342,110,344,7289,value training,False,./assets/img/canyon/memory/33.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",25,,10.91,Female,4,rest,457.0,256.0,ArrowDown,ArrowRight,True,True,30.0,Children,20,True
2343,111,346,7289,value training,False,./assets/img/canyon/memory/25.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",26,,10.91,Female,4,rest,507.0,336.0,ArrowDown,ArrowRight,True,True,30.0,Children,25,True
2345,113,350,7289,value training,False,./assets/img/canyon/memory/40.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",27,,10.91,Female,4,rest,387.0,289.99999999976717,ArrowDown,ArrowRight,True,True,30.0,Children,25,True
2346,114,352,7289,value training,False,./assets/img/canyon/memory/33.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",28,,10.91,Female,4,rest,524.0,578.0,ArrowDown,ArrowRight,True,True,30.0,Children,25,True
2347,115,354,7289,value training,False,./assets/img/canyon/memory/10.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",29,,10.91,Female,4,rest,619.0,341.0,ArrowDown,ArrowRight,True,True,30.0,Children,25,True
2348,116,356,7289,value training,False,./assets/img/canyon/memory/34.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",30,,10.91,Female,4,rest,683.0,331.99999999976717,ArrowDown,ArrowRight,True,True,30.0,Children,25,True
2349,117,358,7289,value training,False,./assets/img/canyon/memory/22.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",31,,10.91,Female,4,rest,568.0,352.0,ArrowDown,ArrowRight,True,True,30.0,Children,30,True
2350,118,360,7289,value training,False,./assets/img/canyon/memory/9.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",32,,10.91,Female,4,rest,452.0,482.0,ArrowDown,ArrowRight,True,True,30.0,Children,30,True
2351,119,362,7289,value training,False,./assets/img/canyon/memory/41.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",33,,10.91,Female,4,rest,501.0,1111.0,ArrowDown,ArrowRight,True,True,30.0,Children,30,True
